file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_9.json,900,34506,9347,4597,9729,5148,5820,4175,4027,3191
benchmarks/polyhedral/queko-bss-54qbt/54QBT_100CYC_QSE_3.json,100,3834,1860,695,1590,979,1162,736,409,334
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_6.json,400,15336,4759,2340,4343,2438,2749,2031,1745,1460
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_2.json,600,23004,9570,4156,6871,3516,4633,3114,2600,2070
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_7.json,200,7668,2949,1209,2444,1407,1712,1218,898,687
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_2.json,500,19170,6400,2923,5810,3112,3642,2624,1979,1657
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_9.json,600,23004,8608,3669,6600,3582,3126,2539,2483,1980
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_5.json,600,23004,7258,3248,7363,3858,3578,2718,2384,2034
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_6.json,500,19170,8461,3381,5934,3005,3012,2196,2191,1724
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_4.json,200,7668,3689,1189,2699,1488,1861,1266,910,687
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_8.json,300,11502,4512,2624,3792,2044,2406,1442,1170,1056
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_7.json,300,11502,4336,1943,3506,1930,1964,1397,1051,1030
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_1.json,200,7668,3105,1263,2697,1406,1517,1002,810,660
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_7.json,800,30672,9598,4587,8701,4624,5379,4247,3450,2944
