filename,depth,qops,swap_count,final_depth
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,800,9088,1095,1971
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,900,10224,636,1828
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,500,5680,467,971
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,800,9088,104,1206
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,600,6816,149,949
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,900,10224,967,1916
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,500,5680,473,1223
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,100,1136,230,331
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,100,1136,127,263
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_9.json,400,4544,342,948
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_6.json,200,2272,354,479
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_6.json,600,6816,667,1511
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,600,6816,776,1515
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_7.json,400,4544,88,621
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,300,3408,437,741
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,600,6816,868,1527
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,600,6816,180,896
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_0.json,900,10224,727,1835
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,300,3408,378,635
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,100,1136,163,254
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_4.json,600,6816,620,1299
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,100,1136,179,300
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,600,6816,496,1422
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,700,7952,691,1682
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,200,2272,382,550
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,300,3408,336,679
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,200,2272,328,491
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,500,5680,538,1268
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,400,4544,336,956
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,800,9088,983,2003
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_6.json,300,3408,396,799
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_2.json,400,4544,555,948
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,800,9088,638,1913
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,700,7952,588,1470
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,200,2272,286,551
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,700,7952,143,1063
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,700,7952,595,1763
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_0.json,100,1136,230,279
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,200,2272,291,486
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,100,1136,186,251
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,500,5680,252,838
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,100,1136,187,277
